Module,Group1,Group2,Group3,Item,Group1Key,Group2Key,Group3Key,ItemKey
"資産管理","作業指示書","","","スケジュール済作業指示書のガント チャート","[""mainmenu"",""EntAsset"",""WorkOrdersMenu""]","","","スケジュール済作業指示書のガント チャート"
"資産管理","作業指示書プール","","","有効な作業指示書プール","[""mainmenu"",""EntAsset"",""WorkOrderPools""]","","","有効な作業指示書プール"
"資産管理","作業指示書プール","","","すべての作業指示書プール","[""mainmenu"",""EntAsset"",""WorkOrderPools""]","","","すべての作業指示書プール"
"資産管理","メンテナンス ダウンタイム活動","","","有効なメンテナンス ダウンタイム活動","[""mainmenu"",""EntAsset"",""MaintenanceStop""]","","","有効なメンテナンス ダウンタイム活動"
"資産管理","メンテナンス ダウンタイム活動","","","すべてのメンテナンス ダウンタイム活動","[""mainmenu"",""EntAsset"",""MaintenanceStop""]","","","すべてのメンテナンス ダウンタイム活動"
"資産管理","調達","","","作業指示書購買要求","[""mainmenu"",""EntAsset"",""Procurement""]","","","作業指示書購買要求"
"資産管理","調達","","","自分の作業指示書購買要求","[""mainmenu"",""EntAsset"",""Procurement""]","","","自分の作業指示書購買要求"
"資産管理","調達","","","作業指示書の購買","[""mainmenu"",""EntAsset"",""Procurement""]","","","作業指示書の購買"
"資産管理","調達","","","自分の作業指示書の購買","[""mainmenu"",""EntAsset"",""Procurement""]","","","自分の作業指示書の購買"
"資産管理","メンテナンス スケジュール","","","メンテナンス スケジュール明細行を開く","[""mainmenu"",""EntAsset"",""ObjectCalendar""]","","","メンテナンス スケジュール明細行を開く"
"資産管理","メンテナンス スケジュール","","","すべてのメンテナンス スケジュール","[""mainmenu"",""EntAsset"",""ObjectCalendar""]","","","すべてのメンテナンス スケジュール"
"資産管理","メンテナンス スケジュール","","","自分の資産スケジュール","[""mainmenu"",""EntAsset"",""ObjectCalendar""]","","","自分の資産スケジュール"
"資産管理","メンテナンス スケジュール","","","メンテナンス スケジュール プールを開く","[""mainmenu"",""EntAsset"",""ObjectCalendar""]","","","メンテナンス スケジュール プールを開く"
"資産管理","資産ローン","","","有効な資産ローン","[""mainmenu"",""EntAsset"",""ObjectLoan""]","","","有効な資産ローン"
"資産管理","資産ローン","","","すべての資産ローン","[""mainmenu"",""EntAsset"",""ObjectLoan""]","","","すべての資産ローン"
"資産管理","照会","","","メンテナンス ダウンタイム","[""mainmenu"",""EntAsset"",""Inquiries""]","","","メンテナンス ダウンタイム"
"資産管理","照会","","","条件評価","[""mainmenu"",""EntAsset"",""Inquiries""]","","","条件評価"
"資産管理","照会","","","予備部品","[""mainmenu"",""EntAsset"",""Inquiries""]","","","予備部品"
"資産管理","照会","","","最大能力負荷","[""mainmenu"",""EntAsset"",""Inquiries""]","","","最大能力負荷"
"資産管理","照会","","","品目予測","[""mainmenu"",""EntAsset"",""Inquiries""]","","","品目予測"
"資産管理","照会","","","使用品目","[""mainmenu"",""EntAsset"",""Inquiries""]","","","使用品目"
"資産管理","照会","","","メンテナンスの状態","[""mainmenu"",""EntAsset"",""Inquiries""]","","","メンテナンスの状態"
"資産管理","照会","資産","","資産集計値","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""ObjectsInquiries""]","","資産集計値"
"資産管理","照会","資産","","資産カウンター","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""ObjectsInquiries""]","","資産カウンター"
"資産管理","照会","資産","","資産属性","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""ObjectsInquiries""]","","資産属性"
"資産管理","照会","資産","","資産属性の概要","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""ObjectsInquiries""]","","資産属性の概要"
"資産管理","照会","資産","","資産 BOM","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""ObjectsInquiries""]","","資産 BOM"
"資産管理","照会","資産","","資産 KPI","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""ObjectsInquiries""]","","資産 KPI"
"資産管理","照会","資産","","資産原価管理","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""ObjectsInquiries""]","","資産原価管理"
"資産管理","照会","資産","","資産時間制御","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""ObjectsInquiries""]","","資産時間制御"
"資産管理","照会","資産","","機能の場所の原価管理","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""ObjectsInquiries""]","","機能の場所の原価管理"
"資産管理","照会","資産","","機能の場所の時間管理","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""ObjectsInquiries""]","","機能の場所の時間管理"
"資産管理","照会","資産","","メンテナンス スケジュール コスト","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""ObjectsInquiries""]","","メンテナンス スケジュール コスト"
"資産管理","照会","資産障害","","資産障害","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""ObjectFault""]","","資産障害"
"資産管理","照会","資産障害","","資産障害分析","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""ObjectFault""]","","資産障害分析"
"資産管理","照会","資産障害","","資産障害原価管理","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""ObjectFault""]","","資産障害原価管理"
"資産管理","照会","スケジュール","","最大能力負荷","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""Schedule""]","","最大能力負荷"
"資産管理","照会","作業指示書","","作業指示書原価管理","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""WorkOrdersInquiries""]","","作業指示書原価管理"
"資産管理","照会","作業指示書","","作業指示書日付管理","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""WorkOrdersInquiries""]","","作業指示書日付管理"
"資産管理","照会","作業指示書","","作業指示書時間管理","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""WorkOrdersInquiries""]","","作業指示書時間管理"
"資産管理","照会","メンテナンス予算","","予算","[""mainmenu"",""EntAsset"",""Inquiries""]","[""mainmenu"",""EntAsset"",""Inquiries"",""Budget""]","","予算"
"資産管理","レポート","資産","","条件評価","[""mainmenu"",""EntAsset"",""Reports""]","[""mainmenu"",""EntAsset"",""Reports"",""ObjectsReports""]","","条件評価"
"資産管理","レポート","資産","","資産消費","[""mainmenu"",""EntAsset"",""Reports""]","[""mainmenu"",""EntAsset"",""Reports"",""ObjectsReports""]","","資産消費"
"資産管理","レポート","資産","","資産障害","[""mainmenu"",""EntAsset"",""Reports""]","[""mainmenu"",""EntAsset"",""Reports"",""ObjectsReports""]","","資産障害"
"資産管理","レポート","メンテナンス要求","","メンテナンス要求リスト","[""mainmenu"",""EntAsset"",""Reports""]","[""mainmenu"",""EntAsset"",""Reports"",""RequestsReports""]","","メンテナンス要求リスト"
"資産管理","レポート","メンテナンス要求","","メンテナンス要求の詳細","[""mainmenu"",""EntAsset"",""Reports""]","[""mainmenu"",""EntAsset"",""Reports"",""RequestsReports""]","","メンテナンス要求の詳細"
"資産管理","レポート","作業指示書","","作業指示書の消費","[""mainmenu"",""EntAsset"",""Reports""]","[""mainmenu"",""EntAsset"",""Reports"",""WorkOrderReports""]","","作業指示書の消費"
"資産管理","レポート","作業指示書","","メンテナンス ダウンタイム","[""mainmenu"",""EntAsset"",""Reports""]","[""mainmenu"",""EntAsset"",""Reports"",""WorkOrderReports""]","","メンテナンス ダウンタイム"
"資産管理","レポート","作業指示書","","作業指示書レポート","[""mainmenu"",""EntAsset"",""Reports""]","[""mainmenu"",""EntAsset"",""Reports"",""WorkOrderReports""]","","作業指示書レポート"
"資産管理","定期処理","資産","","保留中資産数","[""mainmenu"",""EntAsset"",""Periodic""]","[""mainmenu"",""EntAsset"",""Periodic"",""ObjectsPeriodic""]","","保留中資産数"
"資産管理","定期処理","資産","","資産カウンターの更新","[""mainmenu"",""EntAsset"",""Periodic""]","[""mainmenu"",""EntAsset"",""Periodic"",""ObjectsPeriodic""]","","資産カウンターの更新"
"資産管理","定期処理","資産","","資産 BOM の更新","[""mainmenu"",""EntAsset"",""Periodic""]","[""mainmenu"",""EntAsset"",""Periodic"",""ObjectsPeriodic""]","","資産 BOM の更新"
"資産管理","定期処理","予防的メンテナンス","","メンテナンス計画のスケジュール","[""mainmenu"",""EntAsset"",""Periodic""]","[""mainmenu"",""EntAsset"",""Periodic"",""PreventiveMaintenance""]","","メンテナンス計画のスケジュール"
"資産管理","定期処理","予防的メンテナンス","","メンテナンス ラウンドのスケジュール","[""mainmenu"",""EntAsset"",""Periodic""]","[""mainmenu"",""EntAsset"",""Periodic"",""PreventiveMaintenance""]","","メンテナンス ラウンドのスケジュール"
"資産管理","定期処理","予防的メンテナンス","","メンテナンス作業タイプの既定の照会の更新","[""mainmenu"",""EntAsset"",""Periodic""]","[""mainmenu"",""EntAsset"",""Periodic"",""PreventiveMaintenance""]","","メンテナンス作業タイプの既定の照会の更新"
"資産管理","定期処理","作業指示書","","作業指示書のスケジュール","[""mainmenu"",""EntAsset"",""Periodic""]","[""mainmenu"",""EntAsset"",""Periodic"",""WorkOrdersPeriodic""]","","作業指示書のスケジュール"
"資産管理","定期処理","予測","","メンテナンス作業タイプ予測の更新","[""mainmenu"",""EntAsset"",""Periodic""]","[""mainmenu"",""EntAsset"",""Periodic"",""Forecast""]","","メンテナンス作業タイプ予測の更新"
"資産管理","定期処理","予測","","作業指示書予測の更新","[""mainmenu"",""EntAsset"",""Periodic""]","[""mainmenu"",""EntAsset"",""Periodic"",""Forecast""]","","作業指示書予測の更新"
"資産管理","設定","","","資産管理パラメーター","[""mainmenu"",""EntAsset"",""Setup""]","","","資産管理パラメーター"
"資産管理","設定","","","資産の重要度","[""mainmenu"",""EntAsset"",""Setup""]","","","資産の重要度"
"資産管理","設定","","","資産サービス レベル","[""mainmenu"",""EntAsset"",""Setup""]","","","資産サービス レベル"
"資産管理","設定","","","資産ドキュメント","[""mainmenu"",""EntAsset"",""Setup""]","","","資産ドキュメント"
"資産管理","設定","","","属性タイプ","[""mainmenu"",""EntAsset"",""Setup""]","","","属性タイプ"
"資産管理","設定","機能の場所","","機能の場所タイプ","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""FunctionalLocationsSetup""]","","機能の場所タイプ"
"資産管理","設定","機能の場所","","ライフサイクル モデル","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""FunctionalLocationsSetup""]","","ライフサイクル モデル"
"資産管理","設定","機能の場所","","ライフサイクルの状態","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""FunctionalLocationsSetup""]","","ライフサイクルの状態"
"資産管理","設定","資産","","メーカーとモデル","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectsSetup""]","","メーカーとモデル"
"資産管理","設定","資産","","予備部品品目グループ","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectsSetup""]","","予備部品品目グループ"
"資産管理","設定","資産","","重要度タイプ","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectsSetup""]","","重要度タイプ"
"資産管理","設定","資産","","品目","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectsSetup""]","","品目"
"資産管理","設定","資産","","保証","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectsSetup""]","","保証"
"資産管理","設定","資産","","ライフサイクル モデル","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectsSetup""]","","ライフサイクル モデル"
"資産管理","設定","資産","","ライフサイクルの状態","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectsSetup""]","","ライフサイクルの状態"
"資産管理","設定","資産タイプ","","資産タイプ","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectTypes""]","","資産タイプ"
"資産管理","設定","資産タイプ","","資産タイプの既定値","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectTypes""]","","資産タイプの既定値"
"資産管理","設定","資産タイプ","","カウンター","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectTypes""]","","カウンター"
"資産管理","設定","資産タイプ","","条件評価テンプレート","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectTypes""]","","条件評価テンプレート"
"資産管理","設定","障害","","障害デザイナー","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectFaultSetup""]","","障害デザイナー"
"資産管理","設定","障害","","障害現象","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectFaultSetup""]","","障害現象"
"資産管理","設定","障害","","障害領域","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectFaultSetup""]","","障害領域"
"資産管理","設定","障害","","障害タイプ","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectFaultSetup""]","","障害タイプ"
"資産管理","設定","障害","","障害原因","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectFaultSetup""]","","障害原因"
"資産管理","設定","障害","","障害修復","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectFaultSetup""]","","障害修復"
"資産管理","設定","予防的メンテナンス","","メンテナンス計画","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""PreventiveMaintenanceSetup""]","","メンテナンス計画"
"資産管理","設定","予防的メンテナンス","","メンテナンス ラウンド","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""PreventiveMaintenanceSetup""]","","メンテナンス ラウンド"
"資産管理","設定","メンテナンス要求","","メンテナンス要求タイプ","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""RequestsSetup""]","","メンテナンス要求タイプ"
"資産管理","設定","メンテナンス要求","","ライフサイクル モデル","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""RequestsSetup""]","","ライフサイクル モデル"
"資産管理","設定","メンテナンス要求","","ライフサイクルの状態","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""RequestsSetup""]","","ライフサイクルの状態"
"資産管理","設定","職務","","メンテナンス作業タイプのカテゴリ","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectJob""]","","メンテナンス作業タイプのカテゴリ"
"資産管理","設定","職務","","メンテナンス作業タイプのバリアント","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectJob""]","","メンテナンス作業タイプのバリアント"
"資産管理","設定","職務","","メンテナンス作業取引","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectJob""]","","メンテナンス作業取引"
"資産管理","設定","職務","","メンテナンス作業タイプ","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectJob""]","","メンテナンス作業タイプ"
"資産管理","設定","職務","","メンテナンス作業タイプの既定値","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""ObjectJob""]","","メンテナンス作業タイプの既定値"
"資産管理","設定","メンテナンス チェックリスト","","メンテナンス チェックリスト テンプレート","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""Checklists""]","","メンテナンス チェックリスト テンプレート"
"資産管理","設定","メンテナンス チェックリスト","","メンテナンス チェックリスト変数","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""Checklists""]","","メンテナンス チェックリスト変数"
"資産管理","設定","作業指示書","","作業指示書タイプ","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""WorkOrdersSetup""]","","作業指示書タイプ"
"資産管理","設定","作業指示書","","プロジェクトの設定","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""WorkOrdersSetup""]","","プロジェクトの設定"
"資産管理","設定","作業指示書","","説明","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""WorkOrdersSetup""]","","説明"
"資産管理","設定","作業指示書","","サービス レベル","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""WorkOrdersSetup""]","","サービス レベル"
"資産管理","設定","作業指示書","","メンテナンス ダウンタイムの理由コード","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""WorkOrdersSetup""]","","メンテナンス ダウンタイムの理由コード"
"資産管理","設定","作業指示書","","実行予定","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""WorkOrdersSetup""]","","実行予定"
"資産管理","設定","作業指示書","","ライフサイクル モデル","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""WorkOrdersSetup""]","","ライフサイクル モデル"
"資産管理","設定","作業指示書","","ライフサイクルの状態","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""WorkOrdersSetup""]","","ライフサイクルの状態"
"資産管理","設定","作業者","","優先メンテナンス作業者","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""Workers""]","","優先メンテナンス作業者"
"資産管理","設定","作業者","","責任メンテナンス作業者","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""Workers""]","","責任メンテナンス作業者"
"資産管理","設定","作業者","","メンテナンス作業者グループ","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""Workers""]","","メンテナンス作業者グループ"
"資産管理","設定","作業者","","作業者","[""mainmenu"",""EntAsset"",""Setup""]","[""mainmenu"",""EntAsset"",""Setup"",""Workers""]","","作業者"
