Module,Group1,Group2,Group3,Item,Group1Key,Group2Key,Group3Key,ItemKey
"共通","共通","活動","","自分のオープンな活動","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities""]","","自分のオープンな活動"
"共通","共通","活動","","今週が期限の活動","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities""]","","今週が期限の活動"
"共通","共通","活動","","今週が期限の個人用活動","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities""]","","今週が期限の個人用活動"
"共通","共通","活動","","期日が経過した活動","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities""]","","期日が経過した活動"
"共通","共通","活動","","期日が経過した個人用活動","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities""]","","期日が経過した個人用活動"
"共通","共通","活動","CAPA 活動","すべての CAPA 活動","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities"",""QMSCAPAActivities""]","すべての CAPA 活動"
"共通","共通","活動","CAPA 活動","自分の CAPA 活動","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities"",""QMSCAPAActivities""]","自分の CAPA 活動"
"共通","共通","活動","CAPA 活動","すべてのオープンな CAPA 活動","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities"",""QMSCAPAActivities""]","すべてのオープンな CAPA 活動"
"共通","共通","活動","CAPA 活動","自分のオープンな CAPA 活動","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities"",""QMSCAPAActivities""]","自分のオープンな CAPA 活動"
"共通","共通","活動","CAPA 活動","今週に期限を迎えるすべての CAPA 活動","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities"",""QMSCAPAActivities""]","今週に期限を迎えるすべての CAPA 活動"
"共通","共通","活動","CAPA 活動","今週に期限を迎える自分の CAPA 活動","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities"",""QMSCAPAActivities""]","今週に期限を迎える自分の CAPA 活動"
"共通","共通","活動","CAPA 活動","期限が切れたすべての CAPA 活動","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities"",""QMSCAPAActivities""]","期限が切れたすべての CAPA 活動"
"共通","共通","活動","CAPA 活動","期限が切れた自分の CAPA 活動","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities""]","[""mainmenu"",""CommonMenu"",""Common"",""Activities"",""QMSCAPAActivities""]","期限が切れた自分の CAPA 活動"
"共通","共通","時刻と出勤","","出勤/退勤 (時刻記録)","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""TimeAndAttendance""]","","出勤/退勤 (時刻記録)"
"共通","共通","時刻と出勤","","電子タイムカード","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""TimeAndAttendance""]","","電子タイムカード"
"共通","共通","ドキュメント管理","","ナレッジ記事","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""DocumentManagement""]","","ナレッジ記事"
"共通","共通","Office 統合","","Excel ブック デザイナー","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""OfficeIntegration""]","","Excel ブック デザイナー"
"共通","共通","Office 統合","","ドキュメント テンプレート","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""OfficeIntegration""]","","ドキュメント テンプレート"
"共通","共通","Office 統合","","外部フィードのコンフィギュレーション","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""OfficeIntegration""]","","外部フィードのコンフィギュレーション"
"共通","共通","Office 統合","","通貨の選択","[""mainmenu"",""CommonMenu"",""Common""]","[""mainmenu"",""CommonMenu"",""Common"",""OfficeIntegration""]","","通貨の選択"
"共通","照会","ワークフロー","","ワークフロー履歴","[""mainmenu"",""CommonMenu"",""Inquiries""]","[""mainmenu"",""CommonMenu"",""Inquiries"",""Workflow""]","","ワークフロー履歴"
"共通","照会","バッチ ジョブ","","自分のバッチ ジョブ","[""mainmenu"",""CommonMenu"",""Inquiries""]","[""mainmenu"",""CommonMenu"",""Inquiries"",""BatchJobs""]","","自分のバッチ ジョブ"
"共通","照会","バッチ ジョブ","","生成されたファイル","[""mainmenu"",""CommonMenu"",""Inquiries""]","[""mainmenu"",""CommonMenu"",""Inquiries"",""BatchJobs""]","","生成されたファイル"
"共通","照会","バッチ ジョブ","","フィールドの説明","[""mainmenu"",""CommonMenu"",""Inquiries""]","[""mainmenu"",""CommonMenu"",""Inquiries"",""BatchJobs""]","","フィールドの説明"
"共通","照会","バッチ ジョブ","","印刷アーカイブ","[""mainmenu"",""CommonMenu"",""Inquiries""]","[""mainmenu"",""CommonMenu"",""Inquiries"",""BatchJobs""]","","印刷アーカイブ"
"共通","照会","バッチ ジョブ","","ドキュメント回覧の状態","[""mainmenu"",""CommonMenu"",""Inquiries""]","[""mainmenu"",""CommonMenu"",""Inquiries"",""BatchJobs""]","","ドキュメント回覧の状態"
"共通","照会","バッチ ジョブ","","レポート アーカイブ","[""mainmenu"",""CommonMenu"",""Inquiries""]","[""mainmenu"",""CommonMenu"",""Inquiries"",""BatchJobs""]","","レポート アーカイブ"
"共通","設定","","","レコード テンプレート","[""mainmenu"",""CommonMenu"",""Setup""]","","","レコード テンプレート"
"共通","設定","","","ユーザー オプション","[""mainmenu"",""CommonMenu"",""Setup""]","","","ユーザー オプション"
