Module,Group1,Group2,Group3,Item,Group1Key,Group2Key,Group3Key,ItemKey
"時刻と出勤","定期処理のタスク","バーコードの印刷","","間接活動","[""mainmenu"",""TimeAndAttendance"",""PeriodicTasks""]","[""mainmenu"",""TimeAndAttendance"",""PeriodicTasks"",""PrintBarCodes""]","","間接活動"
"時刻と出勤","定期処理のタスク","バーコードの印刷","","作業者の ID カード","[""mainmenu"",""TimeAndAttendance"",""PeriodicTasks""]","[""mainmenu"",""TimeAndAttendance"",""PeriodicTasks"",""PrintBarCodes""]","","作業者の ID カード"
"時刻と出勤","定期処理のタスク","バーコードの印刷","","プロジェクト","[""mainmenu"",""TimeAndAttendance"",""PeriodicTasks""]","[""mainmenu"",""TimeAndAttendance"",""PeriodicTasks"",""PrintBarCodes""]","","プロジェクト"
"時刻と出勤","設定","","","時刻および出勤パラメーター","[""mainmenu"",""TimeAndAttendance"",""Setup""]","","","時刻および出勤パラメーター"
"時刻と出勤","設定","","","時刻および出勤ワークフロー","[""mainmenu"",""TimeAndAttendance"",""Setup""]","","","時刻および出勤ワークフロー"
"時刻と出勤","設定","","","時間登録作業者","[""mainmenu"",""TimeAndAttendance"",""Setup""]","","","時間登録作業者"
"時刻と出勤","設定","","","間接活動カテゴリ","[""mainmenu"",""TimeAndAttendance"",""Setup""]","","","間接活動カテゴリ"
"時刻と出勤","設定","","","計算パラメーター","[""mainmenu"",""TimeAndAttendance"",""Setup""]","","","計算パラメーター"
"時刻と出勤","設定","グループ","","計算グループ","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""Groups""]","","計算グループ"
"時刻と出勤","設定","グループ","","承認グループ","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""Groups""]","","承認グループ"
"時刻と出勤","設定","グループ","","フレックス グループ","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""Groups""]","","フレックス グループ"
"時刻と出勤","設定","グループ","","休暇グループ","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""Groups""]","","休暇グループ"
"時刻と出勤","設定","時間プロファイル","","プロファイル","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""TimeProfiles""]","","プロファイル"
"時刻と出勤","設定","時間プロファイル","","プロファイル タイプ","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""TimeProfiles""]","","プロファイル タイプ"
"時刻と出勤","設定","時間プロファイル","","プロファイル グループ","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""TimeProfiles""]","","プロファイル グループ"
"時刻と出勤","設定","時間プロファイル","","プロファイル カレンダー","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""TimeProfiles""]","","プロファイル カレンダー"
"時刻と出勤","設定","時間プロファイル","","特別日","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""TimeProfiles""]","","特別日"
"時刻と出勤","設定","給与","","支払タイプ","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""PayrollSetup""]","","支払タイプ"
"時刻と出勤","設定","給与","","支払協定","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""PayrollSetup""]","","支払協定"
"時刻と出勤","設定","給与","","他割増時間","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""PayrollSetup""]","","他割増時間"
"時刻と出勤","設定","給与","","給与統計グループ","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""PayrollSetup""]","","給与統計グループ"
"時刻と出勤","設定","給与","","期間タイプ","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""PayrollSetup""]","","期間タイプ"
"時刻と出勤","設定","給与","","出来高払い","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""PayrollSetup""]","","出来高払い"
"時刻と出勤","設定","給与","","出来高払いグループ","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""PayrollSetup""]","","出来高払いグループ"
"時刻と出勤","設定","給与","","統計残高の設定","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""PayrollSetup""]","","統計残高の設定"
"時刻と出勤","設定","ウィザード","","時刻と出勤のコンフィギュレーション ウィザード","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""Wizards""]","","時刻と出勤のコンフィギュレーション ウィザード"
"時刻と出勤","設定","ジョブ カードのコンフィギュレーション","","ジョブ カード ターミナルのコンフィギュレーション","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""ConfigureJobCard""]","","ジョブ カード ターミナルのコンフィギュレーション"
"時刻と出勤","設定","ジョブ カードのコンフィギュレーション","","デバイスのジョブ カードのコンフィギュレーション","[""mainmenu"",""TimeAndAttendance"",""Setup""]","[""mainmenu"",""TimeAndAttendance"",""Setup"",""ConfigureJobCard""]","","デバイスのジョブ カードのコンフィギュレーション"
