Module,Group1,Group2,Group3,Item,Group1Key,Group2Key,Group3Key,ItemKey
"現金および銀行管理","照会およびレポート","銀行口座","","銀行口座残高レポート","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""BankAccounts""]","","銀行口座残高レポート"
"現金および銀行管理","照会およびレポート","銀行口座","","銀行トランザクション","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""BankAccounts""]","","銀行トランザクション"
"現金および銀行管理","照会およびレポート","銀行口座","","つなぎ勘定トランザクション","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""BankAccounts""]","","つなぎ勘定トランザクション"
"現金および銀行管理","照会およびレポート","銀行口座","","小切手","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""BankAccounts""]","","小切手"
"現金および銀行管理","照会およびレポート","銀行口座","","小切手の統計","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""BankAccounts""]","","小切手の統計"
"現金および銀行管理","照会およびレポート","入金伝票","","入金伝票","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""DepositSlips""]","","入金伝票"
"現金および銀行管理","照会およびレポート","入金伝票","","預金伝票レポート","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""DepositSlips""]","","預金伝票レポート"
"現金および銀行管理","照会およびレポート","入金伝票","","顧客別預金集計レポート","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""DepositSlips""]","","顧客別預金集計レポート"
"現金および銀行管理","照会およびレポート","入金伝票","","日付別預金集計レポート","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""DepositSlips""]","","日付別預金集計レポート"
"現金および銀行管理","照会およびレポート","入金伝票","","仕入先別支払集計レポート","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""DepositSlips""]","","仕入先別支払集計レポート"
"現金および銀行管理","照会およびレポート","入金伝票","","日付別支払集計レポート","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""DepositSlips""]","","日付別支払集計レポート"
"現金および銀行管理","照会およびレポート","入金伝票","","銀行送金為替","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""DepositSlips""]","","銀行送金為替"
"現金および銀行管理","照会およびレポート","口座調整レポート","","未調整銀行トランザクション","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""BankReconciliationReports""]","","未調整銀行トランザクション"
"現金および銀行管理","照会およびレポート","口座調整レポート","","明細書の印刷","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""BankReconciliationReports""]","","明細書の印刷"
"現金および銀行管理","照会およびレポート","口座調整レポート","","口座取引明細書","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""BankReconciliationReports""]","","口座取引明細書"
"現金および銀行管理","照会およびレポート","確認後支払","","確認後支払ファイルの概要","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""PositivePay""]","","確認後支払ファイルの概要"
"現金および銀行管理","照会およびレポート","確認後支払","","給与確認後支払ファイルの概要","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""PositivePay""]","","給与確認後支払ファイルの概要"
"現金および銀行管理","照会およびレポート","信用状または信用保証状","","信用保証状","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""LettersOfCreditGuarantee""]","","信用保証状"
"現金および銀行管理","照会およびレポート","信用状または信用保証状","","信用保証状の有効期限レポート","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""LettersOfCreditGuarantee""]","","信用保証状の有効期限レポート"
"現金および銀行管理","照会およびレポート","信用状または信用保証状","","信用保証状アプリケーション フォーム レポート","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""LettersOfCreditGuarantee""]","","信用保証状アプリケーション フォーム レポート"
"現金および銀行管理","照会およびレポート","信用状または信用保証状","","銀行設備と使用率レポート","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""LettersOfCreditGuarantee""]","","銀行設備と使用率レポート"
"現金および銀行管理","照会およびレポート","相殺決済","","相殺決済履歴","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports""]","[""mainmenu"",""CashAndBankManagement"",""InquiriesAndReports"",""NettingHistory""]","","相殺決済履歴"
"現金および銀行管理","定期処理のタスク","","","外貨再評価","[""mainmenu"",""CashAndBankManagement"",""PeriodicTasks""]","","","外貨再評価"
"現金および銀行管理","定期処理のタスク","","","銀行と元帳間の調整レポート","[""mainmenu"",""CashAndBankManagement"",""PeriodicTasks""]","","","銀行と元帳間の調整レポート"
"現金および銀行管理","定期処理のタスク","","","事前通知の作成","[""mainmenu"",""CashAndBankManagement"",""PeriodicTasks""]","","","事前通知の作成"
"現金および銀行管理","定期処理のタスク","","","確認後支払ファイル","[""mainmenu"",""CashAndBankManagement"",""PeriodicTasks""]","","","確認後支払ファイル"
"現金および銀行管理","定期処理のタスク","","","給与の確認後支払","[""mainmenu"",""CashAndBankManagement"",""PeriodicTasks""]","","","給与の確認後支払"
"現金および銀行管理","定期処理のタスク","","","自動相殺決済","[""mainmenu"",""CashAndBankManagement"",""PeriodicTasks""]","","","自動相殺決済"
"現金および銀行管理","定期処理のタスク","","","つなぎ勘定トランザクションの決済","[""mainmenu"",""CashAndBankManagement"",""PeriodicTasks""]","","","つなぎ勘定トランザクションの決済"
"現金および銀行管理","定期処理のタスク","","","待機中の決済","[""mainmenu"",""CashAndBankManagement"",""PeriodicTasks""]","","","待機中の決済"
"現金および銀行管理","設定","","","現金および銀行管理パラメーター","[""mainmenu"",""CashAndBankManagement"",""Setup""]","","","現金および銀行管理パラメーター"
"現金および銀行管理","設定","","","現金ワークフローおよび銀行管理ワークフロー","[""mainmenu"",""CashAndBankManagement"",""Setup""]","","","現金ワークフローおよび銀行管理ワークフロー"
"現金および銀行管理","設定","","","銀行口座トランザクションのレポート通貨金額を追加する","[""mainmenu"",""CashAndBankManagement"",""Setup""]","","","銀行口座トランザクションのレポート通貨金額を追加する"
"現金および銀行管理","設定","詳細な口座調整の設定","","口座取引明細書の形式","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","口座取引明細書の形式"
"現金および銀行管理","設定","詳細な口座調整の設定","","取引コードのマッピング","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","取引コードのマッピング"
"現金および銀行管理","設定","詳細な口座調整の設定","","調整照合ルール","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","調整照合ルール"
"現金および銀行管理","設定","詳細な口座調整の設定","","調整照合ルール セット","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","調整照合ルール セット"
"現金および銀行管理","設定","詳細な口座調整の設定","","詳細な口座調整のデータ アップグレード","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","詳細な口座調整のデータ アップグレード"
"現金および銀行管理","設定","詳細な口座調整の設定","","銀行ドキュメントの転記プロファイル","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","銀行ドキュメントの転記プロファイル"
"現金および銀行管理","設定","詳細な口座調整の設定","","銀行融資","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","銀行融資"
"現金および銀行管理","設定","詳細な口座調整の設定","","銀行グループ","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","銀行グループ"
"現金および銀行管理","設定","詳細な口座調整の設定","","銀行トランザクション タイプ","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","銀行トランザクション タイプ"
"現金および銀行管理","設定","詳細な口座調整の設定","","銀行トランザクション グループ","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","銀行トランザクション グループ"
"現金および銀行管理","設定","詳細な口座調整の設定","","銀行の理由","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","銀行の理由"
"現金および銀行管理","設定","詳細な口座調整の設定","","支払目的コード","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","支払目的コード"
"現金および銀行管理","設定","詳細な口座調整の設定","","確認後支払形式","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","確認後支払形式"
"現金および銀行管理","設定","詳細な口座調整の設定","","給与確認後支払形式","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","給与確認後支払形式"
"現金および銀行管理","設定","詳細な口座調整の設定","","一般仕訳帳の口座取引明細書のインポート方法","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","一般仕訳帳の口座取引明細書のインポート方法"
"現金および銀行管理","設定","詳細な口座調整の設定","","IBAN 構造","[""mainmenu"",""CashAndBankManagement"",""Setup""]","[""mainmenu"",""CashAndBankManagement"",""Setup"",""BankReconciliation""]","","IBAN 構造"
